,price,year built,sqft,beds,bathroom,price_sqft,grage,HOA Fees,Address,Time On Web,sqft lot,Condo,Multi-Family,Single Family,Townhome
2041,269900,1931.0,2100.0,5.0,3.0,129.0,2,551.1388379204893,"337 W 102nd St, Chicago, IL 60628",37,4648.0,0,0,1,0
2042,160000,1955.0,1210.0,3.0,1.5,132.0,1,924.0,"3950 N Lake Shore Dr Unit 810B, Chicago, IL 60613",16,1210.0,1,0,0,0
2043,220000,1929.0,1400.0,2.0,2.0,157.0,0,1017.0,"5000 S Cornell Ave Apt 20D, Chicago, IL 60615",38,1400.0,1,0,0,0
2044,197500,1927.0,1500.0,4.0,1.5,132.0,0,551.1388379204893,"10500 S Eggleston Ave, Chicago, IL 60628",16,3375.0,0,0,1,0
2045,260000,1925.0,1900.0,3.0,3.0,137.0,2,125.0,"6237 S Maplewood Ave, Chicago, IL 60629",37,3751.0,0,0,1,0
2047,185000,1968.0,1600.0,3.0,2.0,116.0,2,551.1388379204893,"8400 S Sangamon St, Chicago, IL 60620",37,3176.0,0,0,1,0
2052,200000,1899.0,950.0,2.0,2.0,211.0,0,244.0,"2258 W Adams St Unit G, Chicago, IL 60612",38,950.0,1,0,0,0
2053,139999,1968.0,980.0,2.0,1.0,143.0,0,250.0,"5440 W Higgins Ave Apt 3A, Chicago, IL 60630",16,980.0,1,0,0,0
2055,300000,2007.0,1250.0,2.0,2.0,240.0,2,1002.0,"1101 S State St Apt 1804, Chicago, IL 60605",38,1250.0,1,0,0,0
2056,325000,1898.0,3075.0,3.0,2.0,106.0,2,307.0,"3048 N Spaulding Ave, Chicago, IL 60618",17,3075.0,0,1,0,0
2058,134900,1920.0,935.0,1.0,1.0,144.0,0,412.0,"2206 W Granville Ave Apt 2, Chicago, IL 60659",17,935.0,1,0,0,0
2060,449000,1991.0,1140.0,2.0,2.0,394.0,0,768.0,"195 N Harbor Dr Apt 1109, Chicago, IL 60601",37,1140.0,1,0,0,0
2062,395000,2008.0,2450.0,4.0,3.0,161.0,0,237.0,"7246 N Oakley Ave Apt 1N, Chicago, IL 60645",17,2450.0,1,0,0,0
2064,218000,1924.0,1100.0,3.0,1.5,198.0,1,255.0,"4958 W Newport Ave Unit 2W, Chicago, IL 60641",37,1100.0,1,0,0,0
2066,399500,2022.0,2976.0,5.0,3.0,134.0,0,200.0,"7124 W 71st Pl, Nottingham Park, IL 60638",38,6551.0,0,0,1,0
2068,354900,1956.0,1080.0,3.0,2.5,329.0,2,200.0,"6842 W 64th St, Chicago, IL 60638",17,3629.0,0,0,1,0
2069,399000,2000.0,1850.0,2.0,2.0,216.0,1,173.0,"5776 N Ridge Ave Unit G, Chicago, IL 60660",17,1850.0,1,0,0,0
2070,215000,1962.0,910.0,1.0,1.0,236.0,1,658.0,"4250 N Marine Dr Apt 2627, Chicago, IL 60613",38,910.0,1,0,0,0
2072,280000,2004.0,1400.0,2.0,2.0,200.0,1,295.0,"2217 W Farwell Ave Apt 4B, Chicago, IL 60645",38,1400.0,1,0,0,0
2073,379000,2003.0,1300.0,2.0,2.0,292.0,1,197.0,"814 N Washtenaw Ave Apt 2, Chicago, IL 60622",38,1300.0,1,0,0,0
2074,245000,1974.0,957.0,1.0,1.0,256.0,1,663.0,"4170 N Marine Dr Apt 17D, Chicago, IL 60613",38,957.0,1,0,0,0
2082,169000,1963.0,1500.0,3.0,1.5,113.0,2,551.1388379204893,"8001 S Wentworth Ave, Chicago, IL 60620",17,3476.0,0,0,1,0
2084,90000,1910.0,1482.0,5.0,1.5,61.0,0,551.1388379204893,"7007 S Elizabeth St, Chicago, IL 60636",38,3136.0,0,0,1,0
2085,164900,1926.0,1085.0,2.0,2.0,152.0,2,551.1388379204893,"653 W 116th Pl, Chicago, IL 60628",38,5192.0,0,0,1,0
2087,95000,1905.0,1086.0,4.0,1.0,87.0,0,551.1388379204893,"7223 S Morgan St, Chicago, IL 60621",38,3123.0,0,0,1,0
2088,220000,1944.0,1730.0,5.0,1.0,127.0,1,551.1388379204893,"12412 S Wentworth Ave, Chicago, IL 60628",38,4514.0,0,0,1,0
2089,129500,1926.0,1179.0,5.0,2.0,110.0,2,551.1388379204893,"7646 S Marshfield Ave, Chicago, IL 60620",38,3751.0,0,0,1,0
2091,234900,1975.0,2000.0,4.0,2.0,117.0,0,244.0,"11472 S Church St, Chicago, IL 60643",38,3751.0,0,0,1,0
2092,194900,1970.0,893.0,3.0,2.0,218.0,0,551.1388379204893,"11814 S Wallace St, Chicago, IL 60628",38,3101.0,0,0,1,0
2093,284500,2002.0,850.0,1.0,1.0,335.0,2,690.0,"222 N Columbus Dr Apt 1101, Chicago, IL 60601",38,850.0,1,0,0,0
2095,205000,1896.0,1150.0,2.0,2.0,178.0,0,229.0,"4957 S Michigan Ave Unit 11, Chicago, IL 60615",38,1150.0,1,0,0,0
2097,299999,1925.0,3125.0,5.0,3.0,96.0,2,175.0,"1140 S Mayfield Ave, Chicago, IL 60644",38,3125.0,0,1,0,0
2099,124999,1950.0,700.0,1.0,1.0,179.0,0,591.0,"4880 N Marine Dr Apt 313, Chicago, IL 60640",38,700.0,1,0,0,0
2100,450000,2006.0,2352.0,3.0,3.5,191.0,0,200.0,"6829 W 64th Pl, Chicago, IL 60638",38,3994.0,0,0,1,0
2103,254900,1945.0,1264.0,2.0,2.0,202.0,0,228.0,"10320 S Sawyer Ave, Chicago, IL 60655",38,5040.0,0,0,1,0
2104,289000,1997.0,1450.0,3.0,2.0,199.0,1,200.0,"4507 S Lake Park Ave Apt 2S, Chicago, IL 60653",38,1450.0,1,0,0,0
2105,185000,1923.0,857.0,2.0,1.0,216.0,0,323.0,"3807 N Linder Ave Unit 1, Chicago, IL 60641",38,857.0,1,0,0,0
2107,309900,1891.0,1962.0,4.0,2.5,158.0,0,237.0,"430 E 46th St, Chicago, IL 60653",38,2100.0,0,0,0,1
2109,375000,1946.0,1624.0,3.0,2.0,231.0,2,171.0,"3638 N Oconto Ave, Chicago, IL 60634",39,4478.0,0,0,1,0
2110,304900,1969.0,890.0,1.0,1.0,343.0,1,736.0,"1455 N Sandburg Ter Unit 2306B, Chicago, IL 60610",38,890.0,1,0,0,0
2112,317900,1946.0,1237.0,3.0,2.0,257.0,2,221.0,"7130 W Armitage Ave, Chicago, IL 60707",38,4500.0,0,0,1,0
2114,499000,2009.0,1600.0,2.0,2.0,312.0,1,735.0,"1500 W Monroe St Unit 718, Chicago, IL 60607",38,1600.0,1,0,0,0
2115,499000,1926.0,1700.0,3.0,2.0,294.0,1,1176.0,"680 N Lake Shore Dr Apt 216, Chicago, IL 60611",38,1700.0,1,0,0,0
2116,256500,1909.0,640.0,3.0,1.0,401.0,2,171.0,"5907 W Byron St, Chicago, IL 60634",38,4613.0,0,0,1,0
2117,249000,1906.0,1000.0,2.0,1.0,249.0,0,318.0,"1117 W Lunt Ave Apt 2B, Chicago, IL 60626",38,1000.0,1,0,0,0
2120,425000,2004.0,1376.0,2.0,2.5,309.0,0,265.0,"2045 N Kedzie Ave Apt D1, Chicago, IL 60647",38,1376.0,1,0,0,0
2121,450000,1998.0,1250.0,2.0,2.0,360.0,1,299.0,"2520 W Bloomingdale Ave Apt A, Chicago, IL 60647",38,1250.0,1,0,0,0
2122,545000,1972.0,1000.0,1.0,1.0,545.0,1,577.0,"111 E Chestnut St Apt 26J, Chicago, IL 60611",38,1000.0,1,0,0,0
2124,165000,1972.0,1117.0,1.0,1.0,148.0,1,580.0,"6033 N Sheridan Rd Apt 9M, Chicago, IL 60660",42,1117.0,1,0,0,0
2125,119000,1888.0,945.0,3.0,1.5,126.0,0,898.0,"6854 S Dorchester Ave, Chicago, IL 60637",185,2923.0,0,0,1,0
2127,250000,1963.0,1341.0,3.0,1.5,186.0,2,300.0,"2335 E 92nd St, Chicago, IL 60617",41,3907.0,0,0,1,0
2129,325000,1910.0,1240.0,3.0,1.0,262.0,0,229.0,"1929 W Irving Park Rd Apt 3, Chicago, IL 60613",88,1240.0,1,0,0,0
2131,525000,1955.0,2468.0,6.0,2.0,213.0,2,288.0,"5554 W Leland Ave, Chicago, IL 60630",79,3920.0,0,1,0,0
2132,399000,1958.0,1856.0,3.0,2.0,215.0,2,305.0,"5237 N Newland Ave, Chicago, IL 60656",27,4591.0,0,0,1,0
2137,169000,1927.0,2250.0,4.0,3.0,75.0,2,300.0,"8136 S Paxton Ave, Chicago, IL 60617",48,3751.0,0,0,1,0
2138,229500,1903.0,2952.0,6.0,3.0,78.0,2,200.0,"4713 S Damen Ave, Chicago, IL 60609",137,2952.0,0,1,0,0
2140,329900,1948.0,2408.0,5.0,2.0,137.0,2,368.0,"3523 W 79th Pl, Chicago, IL 60652",45,4408.0,0,0,1,0
2147,249900,1946.0,1369.0,3.0,1.5,183.0,2,125.0,"4144 W 58th Pl, Chicago, IL 60629",91,3749.0,0,0,0,1
2149,229900,1952.0,1600.0,4.0,2.0,144.0,2,125.0,"3651 W 70th St, Chicago, IL 60629",150,4375.0,0,0,1,0
2150,278500,1927.0,2084.0,2.0,2.0,134.0,2,244.0,"9750 S Sangamon St, Chicago, IL 60643",45,3376.0,0,0,1,0
2152,369000,1956.0,2037.0,3.0,2.0,181.0,2,400.0,"5984 N Elston Ave, Chicago, IL 60646",11,4900.0,0,0,1,0
2153,585000,2009.0,1210.0,2.0,1.5,483.0,2,1121.0,"225 N Columbus Dr Unit 5804, Chicago, IL 60601",154,1210.0,1,0,0,0
2155,237999,1920.0,1700.0,4.0,1.0,140.0,2,551.1388379204893,"9253 S Marshfield Ave, Chicago, IL 60620",167,3751.0,0,0,1,0
2159,354000,1916.0,2000.0,4.0,2.0,177.0,2,288.0,"4918 W Wolfram St, Chicago, IL 60641",47,4125.0,0,0,1,0
2160,109900,1958.0,950.0,3.0,1.0,116.0,0,551.1388379204893,"9227 S Parnell Ave, Chicago, IL 60620",41,4352.0,0,0,1,0
2161,379000,1969.0,1200.0,2.0,2.0,316.0,1,927.0,"1555 N Sandburg Ter Apt 306, Chicago, IL 60610",70,1200.0,1,0,0,0
2165,260000,1959.0,1061.0,3.0,1.0,245.0,2,551.1388379204893,"4604 S Kilpatrick Ave, Chicago, IL 60632",103,4662.0,0,0,1,0
2166,260000,1959.0,1061.0,3.0,1.0,245.0,2,551.1388379204893,"4604 S Kilpatrick Ave, Chicago, IL 60632",103,4662.0,0,0,1,0
2169,269900,1922.0,2400.0,3.0,3.0,112.0,2,551.1388379204893,"10115 S Emerald Ave, Chicago, IL 60628",41,3751.0,0,0,1,0
2170,229000,1892.0,870.0,1.0,1.0,263.0,0,408.0,"1503 S State St Apt 611, Chicago, IL 60605",34,870.0,1,0,0,0
2171,170000,1965.0,600.0,1.0,1.0,283.0,1,508.0,"777 N Michigan Ave Apt 3007, Chicago, IL 60611",102,600.0,1,0,0,0
2172,124000,1960.0,750.0,1.0,1.0,165.0,0,680.0,"4800 S Chicago Beach Dr Apt 206N, Chicago, IL 60615",74,750.0,1,0,0,0
2173,149900,1955.0,700.0,1.0,1.0,214.0,1,814.0,"3900 N Lake Shore Dr Apt 18J, Chicago, IL 60613",41,700.0,1,0,0,0
2176,450000,1901.0,1900.0,3.0,2.0,237.0,2,322.0,"3720 W Dickens Ave, Chicago, IL 60647",39,2548.0,0,0,1,0
2177,399900,1930.0,3020.0,4.0,2.0,132.0,0,171.0,"3000 N Nagle Ave, Chicago, IL 60634",54,3764.0,0,0,1,0
2179,209900,1974.0,750.0,1.0,1.0,280.0,1,445.0,"2740 N Pine Grove Ave Apt 5G, Chicago, IL 60614",16,750.0,1,0,0,0
2182,250000,1969.0,936.0,1.0,1.0,267.0,1,880.0,"175 E Delaware Pl Apt 5407, Chicago, IL 60611",14,936.0,1,0,0,0
2183,314000,2000.0,1100.0,2.0,1.0,285.0,1,148.0,"1346 W Fillmore St Unit 1, Chicago, IL 60607",198,1100.0,1,0,0,0
2185,530000,2009.0,1800.0,3.0,3.0,294.0,0,370.0,"632 W Barry Ave Unit Gs, Chicago, IL 60657",82,1800.0,1,0,0,0
2186,520000,1900.0,2000.0,4.0,4.0,260.0,2,1008.0,"1500 W Victoria St, Chicago, IL 60660",65,3120.0,0,1,0,0
2189,399000,2009.0,1500.0,3.0,2.0,266.0,2,874.0,"500 S Clinton St Apt 528, Chicago, IL 60607",26,1500.0,1,0,0,0
2191,465000,2005.0,2243.0,3.0,2.5,207.0,2,300.0,"4631 S Greenwood Ave, Chicago, IL 60653",75,1134.0,0,0,0,1
2192,455000,1892.0,1100.0,4.0,2.0,414.0,2,316.0,"3141 S Parnell Ave, Chicago, IL 60616",152,3106.0,0,0,1,0
2196,284900,1946.0,828.0,4.0,2.0,344.0,2,200.0,"6117 S Mayfield Ave, Chicago, IL 60638",61,3750.0,0,0,1,0
2199,150000,1910.0,3125.0,5.0,2.0,48.0,2,300.0,"3711 E 98th St, Chicago, IL 60617",51,3125.0,0,1,0,0
2200,449000,1968.0,2200.0,3.0,2.5,204.0,1,1187.0,"6101 N Sheridan Rd Unit 27A, Chicago, IL 60660",52,2200.0,1,0,0,0
2204,224900,2001.0,800.0,1.0,1.0,281.0,1,380.0,"1111 S Wabash Ave Apt 1206, Chicago, IL 60605",105,800.0,1,0,0,0
2205,249900,1928.0,1257.0,3.0,2.0,199.0,2,300.0,"8054 S Clyde Ave, Chicago, IL 60617",26,4125.0,0,0,1,0
2206,429900,1991.0,1350.0,2.0,2.0,318.0,1,915.0,"195 N Harbor Dr Apt 906, Chicago, IL 60601",10,1350.0,1,0,0,0
2207,154500,1960.0,910.0,1.0,1.0,170.0,0,646.0,"4250 N Marine Dr Apt 309, Chicago, IL 60613",26,910.0,1,0,0,0
2208,263900,1929.0,2000.0,3.0,2.5,132.0,2,551.1388379204893,"8944 S Normal Ave, Chicago, IL 60620",41,3433.0,0,0,1,0
2210,300000,1905.0,1800.0,5.0,3.0,167.0,2,200.0,"5230 S Wolcott Ave, Chicago, IL 60609",39,3125.0,0,1,0,0
2213,114900,1910.0,3000.0,4.0,2.0,38.0,1,551.1388379204893,"8533 S Morgan St, Chicago, IL 60620",40,3001.0,0,0,1,0
2214,215000,1885.0,1492.0,4.0,3.0,144.0,1,551.1388379204893,"11747 S State St, Chicago, IL 60628",40,3125.0,0,0,1,0
2215,205000,2007.0,1056.0,1.0,1.5,194.0,0,440.0,"2323 W Pershing Rd Apt 204, Chicago, IL 60609",40,1056.0,1,0,0,0
2217,189999,1895.0,3049.0,6.0,2.0,62.0,0,267.0,"3950 W Polk St, Chicago, IL 60624",40,3049.0,0,1,0,0
2218,299900,1959.0,2044.0,3.0,2.0,147.0,2,368.0,"2821 W 83rd St, Chicago, IL 60652",40,4800.0,0,0,1,0
2220,219900,1964.0,1120.0,4.0,2.0,196.0,2,244.0,"11628 S Bishop St, Chicago, IL 60643",40,3751.0,0,0,1,0
2221,215000,1942.0,1356.0,4.0,2.0,159.0,0,125.0,"6542 S Fairfield Ave, Chicago, IL 60629",40,3751.0,0,0,1,0
2222,229900,1888.0,1000.0,2.0,1.0,230.0,0,242.0,"2409 S Oakley Ave Unit 202, Chicago, IL 60608",40,1000.0,1,0,0,0
2225,275000,2005.0,1400.0,3.0,2.0,196.0,0,200.0,"2711 W Congress Pkwy Apt 2, Chicago, IL 60612",40,1400.0,1,0,0,0
2226,335000,1926.0,2190.0,5.0,3.0,153.0,0,160.0,"1641 N Linder Ave, Chicago, IL 60639",40,3485.0,0,1,0,0
2228,195000,1961.0,800.0,1.0,1.0,244.0,1,680.0,"33 E Cedar St Apt 3C, Chicago, IL 60611",40,800.0,1,0,0,0
2229,275000,1955.0,1912.0,3.0,2.0,144.0,2,350.0,"6600 N Mozart St, Chicago, IL 60645",39,6212.0,0,0,1,0
2231,250000,1965.0,1080.0,1.0,1.0,231.0,1,790.0,"260 E Chestnut St Apt 4305, Chicago, IL 60611",40,1080.0,1,0,0,0
2236,364999,1978.0,1208.0,3.0,1.5,302.0,2,288.0,"4605 N Kennicott Ave, Chicago, IL 60630",40,1999.0,0,0,1,0
2237,323800,2005.0,1122.0,2.0,2.0,289.0,2,365.0,"1225 W Morse Ave Apt 507, Chicago, IL 60626",18,1122.0,1,0,0,0
2238,549000,1974.0,1095.0,2.0,2.0,501.0,2,1122.0,"500 W Superior St Unit 1807, Chicago, IL 60654",40,1095.0,1,0,0,0
2241,599900,2022.0,3200.0,4.0,3.5,187.0,2,237.0,"4337 S Langley Ave, Chicago, IL 60653",40,2566.0,0,0,1,0
2243,228000,1973.0,880.0,2.0,1.0,259.0,1,643.0,"655 W Irving Park Rd Apt 3904, Chicago, IL 60613",40,880.0,1,0,0,0
2246,485000,1991.0,1300.0,2.0,2.0,373.0,1,908.0,"474 N Lake Shore Dr Apt 1905, Chicago, IL 60611",40,1300.0,1,0,0,0
2248,399900,2022.0,1300.0,2.0,2.0,308.0,0,100.0,"2116 W 18th Pl Unit 2, Chicago, IL 60608",40,1300.0,1,0,0,0
